codigo_postal,nombre_entidad_singular,municipio_id,nombre
23314,VERACRUZ,23092,Úbeda
23315,HERRERA-PUENTE CONDADO,23095,Villacarrillo
23320,TORREPEROGIL,23088,Torreperogil
23330,VILLANUEVA DEL ARZOBISPO,23097,Villanueva del Arzobispo
23337,TRANCO,23043,Hornos
23338,BATANEJO,23048,Iznatoraf
23339,GUTAR,23097,Villanueva del Arzobispo
23340,PANTANO DEL GUADALMENA,23081,Segura de la Sierra
23340,ARROYO DEL OJANCO,23905,Arroyo del Ojanco
23350,TAMARAL (EL),23071,Puente de Génave
23359,PUENTE DE GENAVE,23071,Puente de Génave
23360,PUERTA DE SEGURA (LA),23072,"Puerta de Segura, La"
23369,YEGUERIZOS (LOS),23072,"Puerta de Segura, La"
23370,ORCERA,23065,Orcera
23379,SEGURA DE LA SIERRA,23081,Segura de la Sierra
23380,VEGA DE CASTROBAYONA,23082,Siles
23390,SIERRA (LA),23016,Benatae
23391,TORRES DE ALBANCHEZ,23091,Torres de Albánchez
23392,GENAVE,23037,Génave
23393,VILLARRODRIGO,23101,Villarrodrigo
23400,UBEDA,23092,Úbeda
23410,SABIOTE,23075,Sabiote
23411,YEDRA (LA),23009,Baeza
23412,MARMOL (EL),23074,Rus
23413,SANTA EULALIA,23092,Úbeda
23420,CANENA,23020,Canena
23430,RUS,23074,Rus
23440,VILLAPARDILLO,23009,Baeza
23450,IBROS,23046,Ibros
23460,TOYA,23066,Peal de Becerro
23468,PEAL DE BECERRO,23066,Peal de Becerro
23469,VALDECAZORLA,23028,Cazorla
23469,SAN MIGUEL,23092,Úbeda
23470,RIBERA (LA),23028,Cazorla
23470,CAÑADA DEL MORO,23030,Chilluévar
23476,IRUELA (LA),23047,"Iruela, La"
23477,CHILLUEVAR,23030,Chilluévar
23478,LOMA DE MARIA ANGELA,23904,Santiago-Pontones
23479,VALLE (EL),23028,Cazorla
23479,ARROYO FRIO,23047,"Iruela, La"
23480,QUESADA,23073,Quesada
23485,ALMICERAN (EL),23028,Cazorla
23485,SIERRA DE EL ALMICERAN,23066,Peal de Becerro
23485,POZO ALCON,23070,Pozo Alcón
23486,HINOJARES,23042,Hinojares
23486,FONTANAR,23070,Pozo Alcón
23487,HUESA,23045,Huesa
23488,ROSALES (LOS),23033,Frailes
23488,ROSALES (LOS),23073,Quesada
23489,TISCAR-DON PEDRO,23073,Quesada
23490,BARRIADA DEL PUENTE,23046,Ibros
23490,ESTACION LINARES-BAEZA,23055,Linares
23499,MIRAELRIO,23094,Vilches
23500,JODAR,23053,Jódar
23509,DONADIO,23092,Úbeda
23510,TORREBLASCOPEDRO,23085,Torreblascopedro
23519,GUADALIMAR,23057,Lupión
23519,CAMPILLO DEL RIO,23085,Torreblascopedro
23520,BEGIJAR,23014,Begíjar
23528,LUPION,23057,Lupión
23529,PUENTE DEL OBISPO,23009,Baeza
23529,ESTACION DE BEGIJAR,23014,Begíjar
23529,SOTOGORDO,23058,Mancha Real
23529,VADOS DE TORRALBA,23903,Villatorres
23530,JIMENA,23052,Jimena
23537,ERMITA Y TORREON CUADROS,23902,Bedmar y Garcíez
23538,HUTAR,23001,Albanchez de Mágina
23539,ESCUELAS (LAS),23009,Baeza
23539,GARCIEZ,23902,Bedmar y Garcíez
23540,TORRES,23090,Torres
23550,CABRA DEL SANTO CRISTO,23017,Cabra del Santo Cristo
23560,HUELMA,23044,Huelma
23568,BELMEZ DE LA MORALEDA,23015,Bélmez de la Moraleda
23569,CAPELLANIA,23043,Hornos
23569,SOLERA,23044,Huelma
23590,ESTACION DE CABRA,23017,Cabra del Santo Cristo
23591,ESTACION DE HUESA,23017,Cabra del Santo Cristo
23591,LARVA,23054,Larva
23600,MADROÑO (EL),23060,Martos
23610,FUENSANTA DE MARTOS,23034,Fuensanta de Martos
23611,HIGUERA DE CALATRAVA,23041,Higuera de Calatrava
23612,SANTIAGO DE CALATRAVA,23077,Santiago de Calatrava
23614,CASILLAS (LAS),23060,Martos
23615,MONTE LOPE-ALVAREZ,23060,Martos
23616,VADOHORNILLO,23034,Fuensanta de Martos
23620,MENGIBAR,23061,Mengíbar
23628,CAZALILLA,23027,Cazalilla
23628,ESPELUY,23032,Espeluy
23629,JABALQUINTO,23049,Jabalquinto
23630,VILLARGORDO,23903,Villatorres
23638,TORREQUEBRADILLA,23903,Villatorres
23639,INFANTAS (LAS),23050,Jaén
23640,TORREDELCAMPO,23086,Torredelcampo
23650,TORREDONJIMENO,23087,Torredonjimeno
23657,ESCAÑUELA,23031,Escañuela
23658,JAMILENA,23051,Jamilena
23659,VILLARDOMPARDO,23098,Villardompardo
23660,ALCAUDETE,23003,Alcaudete
23669,NOGUERONES,23003,Alcaudete
23670,CASTILLO DE LOCUBIN,23026,Castillo de Locubín
23680,VILLALOBOS,23002,Alcalá la Real
23684,RABITA (LA),23002,Alcalá la Real
23685,GRAGERAS (LAS),23002,Alcalá la Real
23685,SABARIEGO,23003,Alcaudete
23686,MURES,23002,Alcalá la Real
23686,BARRANCOS (LOS),23033,Frailes
23687,CHARILLA,23002,Alcalá la Real
23688,VILLALOBOS,23002,Alcalá la Real
23689,VENTA DE AGRAMADEROS,23002,Alcalá la Real
23690,DEHESILLA (LA),23033,Frailes
23691,RIBERA BAJA,23002,Alcalá la Real
23691,PUERTO BLANCO,23033,Frailes
23692,SANTA ANA,23002,Alcalá la Real
23693,VENTAS DEL CARRIZAL,23026,Castillo de Locubín
23700,LINARES,23055,Linares
23710,BAILEN,23010,Bailén
23711,BAÑOS DE LA ENCINA,23011,Baños de la Encina
23712,JABALQUINTO,23049,Jabalquinto
23713,ARRAYANES-LA CRUZ-LA LAGU,23055,Linares
23713,PANTANO DEL GUADALEN,23094,Vilches
23720,POBLADO DEL IARA,23032,Espeluy
23730,VILLANUEVA DE LA REINA,23096,Villanueva de la Reina
23740,VILLARES (LOS),23005,Andújar
23746,LAHIGUERA,23040,Lahiguera
23747,ROPERA (LA),23005,Andújar
23747,VEGA DE SANTA MARIA (LA),23009,Baeza
23748,VIRGEN DE LA CABEZA,23005,Andújar
23749,VILLARES (LOS),23005,Andújar
23749,QUINTERIA (LA),23096,Villanueva de la Reina
23750,ARJONILLA,23007,Arjonilla
23760,ARJONA,23006,Arjona
23770,MARMOLEJO,23059,Marmolejo
23780,LOPERA,23056,Lopera
23790,PORCUNA,23069,Porcuna
24001,LEON,24089,León
24002,LEON,24089,León
24003,LEON,24089,León
24003,FLORES DEL SIL,24115,Ponferrada
24004,LEON,24089,León
24005,LEON,24089,León
24006,LEON,24089,León
24007,LEON,24089,León
24008,LEON,24089,León
24009,ARMUNIA,24089,León
24009,TROBAJO DEL CAMINO,24142,San Andrés del Rabanedo
24009,VILLACEDRE,24162,Santovenia de la Valdoncina
24010,OTERUELO DE LA VALDONCINA,24089,León
24010,BARRIO DE PINILLA,24142,San Andrés del Rabanedo
24100,VILLABLINO,24202,Villablino
24110,CABOALLES DE ABAJO,24202,Villablino
24111,CABOALLES DE ARRIBA,24202,Villablino
24112,VILLAGER DE LACIANA,24202,Villablino
24113,VILLABLINO,24202,Villablino
24114,RABANAL DE ARRIBA,24202,Villablino
24120,GARAÑO,24167,Soto y Amío
24121,SARIEGOS DEL BERNESGA,24163,Sariegos
24122,LORENZANA,24061,Cuadros
24123,VIÑAYO,24040,Carrocera
24124,VILLAPODAMBRE,24158,Santa María de Ordás
24124,QUINTANILLA,24167,Soto y Amío
24125,VILLACEID,24167,Soto y Amío
24126,OTERICO,24132,Riello
24126,VILLAYUSTE,24167,Soto y Amío
24127,PANDORADO,24132,Riello
24127,VALDESAMARIO,24184,Valdesamario
24130,MURIAS DE PAREDES,24101,Murias de Paredes
24131,OMAÑUELA (LA),24132,Riello
24132,SANTIBAÑEZ DE ARIENZA,24132,Riello
24133,VEGAPUJIN,24101,Murias de Paredes
24133,VILLAR DE OMAÑA,24132,Riello
24134,SABUGO,24101,Murias de Paredes
24134,OMAÑON,24132,Riello
24135,VILLANUEVA DE OMAÑA,24101,Murias de Paredes
24136,VILLABANDIN,24101,Murias de Paredes
24137,VIVERO,24101,Murias de Paredes
24138,VILLAR DE SANTIAGO (EL),24202,Villablino
24139,SOSAS DE LACIANA,24202,Villablino
24140,VILLASECA DE LACIANA,24202,Villablino
24141,VEGA DE VIEJOS,24029,Cabrillanes
24142,VEGA DE VIEJOS,24029,Cabrillanes
24143,TORRE DE BABIA,24029,Cabrillanes
24143,ROBLEDO DE BABIA,24145,San Emiliano
24144,VILLASECINO,24145,San Emiliano
24145,VILLAFELIZ DE BABIA,24145,San Emiliano
24145,SENA DE LUNA,24164,Sena de Luna
24146,VEGA DE ROBLEDO (LA),24164,Sena de Luna
24148,MALLO DE LUNA,24012,"Barrios de Luna, Los"
24149,VEGA DE CABALLEROS,24012,"Barrios de Luna, Los"
24150,QUINTANILLA DE LOSADA,24067,Encinedo
24150,DEVESA DE CURUEÑO,24151,Santa Colomba de Curueño
24150,CEREZALES DEL CONDADO,24201,Vegas del Condado
24151,GALLEGOS DE CURUEÑO,24151,Santa Colomba de Curueño
24152,VEGAQUEMADA,24199,Vegaquemada
24153,VEGAS DEL CONDADO,24201,Vegas del Condado
24154,VILLANUEVA DEL CONDADO,24201,Vegas del Condado
24155,VILLAFRUELA DEL CONDADO,24201,Vegas del Condado
24156,SANTIBAÑEZ DE PORMA,24175,Valdefresno
24160,VALDEALCON,24079,Gradefes
24161,SAHECHORES DE RUEDA,24063,Cubillas de Rueda
24161,VILLANOFAR,24079,Gradefes
24162,VILLAFAÑE,24225,Villasabariego
24163,CASTRILLO DEL CONDADO,24201,Vegas del Condado
24163,VILLIMER,24225,Villasabariego
24164,VILLARMUN,24079,Gradefes
24165,VILLARRATEL,24079,Gradefes
24166,VALDEALCON,24079,Gradefes
24170,CANALEJAS,24004,Almanza
24170,CORCOS,24052,Cebanico
24171,VILLAVERDE DE ARCAYOS,24004,Almanza
24171,VALDAVIDA,24226,Villaselán
24172,SAELICES DEL RIO,24051,Cea
24172,VILLACALABUEY,24215,Villamol
24172,VELILLA DE VALDERADUEY,24229,Villazanzo de Valderaduey
24174,CEA,24051,Cea
24175,VILLAPECEÑIL,24215,Villamol
24190,ARMUNIA,24089,León
24190,SAN ANDRES DEL RABANEDO,24142,San Andrés del Rabanedo
24191,VILLABALTER,24142,San Andrés del Rabanedo
24192,TROBAJO DEL CERECEDO,24089,León
24192,VILECHA,24105,Onzonilla
24193,NAVATEJERA,24222,Villaquilambre
24194,VILLACEDRE,24162,Santovenia de la Valdoncina
24195,VILLAVENTE,24175,Valdefresno
24195,VILLAOBISPO DE LAS REGUER,24222,Villaquilambre
24196,CARBAJAL DE LA LEGUA,24163,Sariegos
24197,VILLARRODRIGO DE LAS REGU,24222,Villaquilambre
24198,VIRGEN DEL CAMINO (LA),24189,Valverde de la Virgen
24199,SANTA OLAJA DE LA RIBERA,24227,Villaturiel
24200,VALENCIA DE DON JUAN,24188,Valencia de Don Juan
24205,CABAÑAS,24188,Valencia de Don Juan
24206,CASTILFALE,24042,Castilfalé
24206,FUENTES DE CARBAJAL,24074,Fuentes de Carbajal
24206,VALDEMORA,24178,Valdemora
24206,VILLABRAZ,24203,Villabraz
24207,ZALAMILLAS,24099,Matanza
24207,ALCUETAS,24203,Villabraz
24208,VALDESAZ DE LOS OTEROS,24107,Pajares de los Oteros
24209,SAN ROMAN DE LOS OTEROS,24081,Gusendos de los Oteros
24209,PAJARES DE LOS OTEROS,24107,Pajares de los Oteros
24210,MANSILLA DE LAS MULAS,24094,Mansilla de las Mulas
24212,CABAÑAS RARAS,24027,Cabañas Raras
24217,VILLAVERDE DE SANDOVAL,24095,Mansilla Mayor
24218,VILLOMAR,24094,Mansilla de las Mulas
24218,VILLALQUITE,24180,Valdepolo
24219,VILLIGUER,24225,Villasabariego
24220,VALDERAS,24181,Valderas
24221,CAMPAZAS,24032,Campazas
24222,VILLAORNATE,24902,Villaornate y Castro
24223,FRESNO DE LA VEGA,24073,Fresno de la Vega
24223,BARRIO DE LA ESTACION,24098,Matallana de Torío
24223,POBLADURA DE LOS OTEROS,24107,Pajares de los Oteros
24224,JABARES DE LOS OTEROS,24028,Cabreros del Río
24224,GIGOSOS DE LOS OTEROS,24062,Cubillas de los Oteros
24224,VELILLA DE LOS OTEROS,24107,Pajares de los Oteros
24225,VILLAVIDEL,24033,Campo de Villavidel
24225,SAN JUSTO DE LOS OTEROS,24058,Corbillos de los Oteros
24225,VILLANUEVA DE LAS MANZANA,24218,Villanueva de las Manzanas
24226,VILLARENTE,24225,Villasabariego
24226,VILLATURIEL,24227,Villaturiel
24227,VILLACETE,24175,Valdefresno
24228,VILLASECA DE LA SOBARRIBA,24175,Valdefresno
24230,FARBALLES,24187,Valdevimbre
24231,CEMBRANOS,24065,Chozas de Abajo
24231,VILORIA DE LA JURISDICCIO,24105,Onzonilla
24232,VILLALOBAR,24006,Ardón
24233,VILLALOBAR,24006,Ardón
24233,BENAMARIEL,24212,Villamañán
24234,VILLAMORICO,24088,Laguna de Negrillos
24234,SAN ESTEBAN,24212,Villamañán
24235,VILLAQUEJIDA,24221,Villaquejida
24236,VILLAFER,24221,Villaquejida
24237,SAN MILLAN DE LOS CABALLE,24149,San Millán de los Caballeros
24237,TORAL DE LOS GUZMANES,24168,Toral de los Guzmanes
24237,VILLADEMOR DE LA VEGA,24207,Villademor de la Vega
24238,ALGADEFE,24002,Algadefe
24238,VILLARRABINES,24211,Villamandos
24239,LORDEMANOS,24054,Cimanes de la Vega
24240,SANTA MARIA DEL PARAMO,24157,Santa María del Páramo
24248,MATALOBOS DEL PARAMO,24026,Bustillo del Páramo
24248,SAN PEDRO DE LAS DUEÑAS,24087,Laguna Dalga
24248,URDIALES DEL PARAMO,24174,Urdiales del Páramo
24249,ZUARES DEL PARAMO,24017,Bercianos del Páramo
24249,SOGUILLO DEL PARAMO,24087,Laguna Dalga
24249,POBLADURA DE PELAYO GARCI,24113,Pobladura de Pelayo García
24249,ZAMBRONCINOS DEL PARAMO,24230,Zotes del Páramo
24250,MOZONDIGA,24065,Chozas de Abajo
24250,VILLIBAÑE,24187,Valdevimbre
24251,CILLANUEVA,24006,Ardón
24251,BANUNCIAS,24065,Chozas de Abajo
24251,ANTIMIO DE ABAJO,24105,Onzonilla
24252,BERCIANOS DEL PARAMO,24017,Bercianos del Páramo
24252,SAN PEDRO BERCIANOS,24150,San Pedro Bercianos
24252,VILLARRIN DEL PARAMO,24174,Urdiales del Páramo
24253,VALDEFUENTES DEL PARAMO,24176,Valdefuentes del Páramo
24257,CERECEDO,24021,Boñar
24270,VILLANUEVA DE CARRIZO,24039,Carrizo
24271,VILLAVICIOSA DE LA RIBERA,24092,Llamas de la Ribera
24272,CIMANES DEL TEJAR,24055,Cimanes del Tejar
24273,VILLARROQUEL,24055,Cimanes del Tejar
24273,SANTIAGO DEL MOLINILLO,24104,"Omañas, Las"
24274,ESPINOSA DE LA RIBERA,24133,Rioseco de Tapia
24275,TAPIA DE LA RIBERA,24133,Rioseco de Tapia
24275,SELGA DE ORDAS,24158,Santa María de Ordás
24276,VILLARRODRIGO DE ORDAS,24158,Santa María de Ordás
24277,RIOCASTRILLO DE ORDAS,24158,Santa María de Ordás
24280,BENAVIDES DE ORBIGO,24015,Benavides
24281,VEGA DE ANTOÑAN,24015,Benavides
24282,VILLABALTER,24142,San Andrés del Rabanedo
24282,MONTEJOS DEL CAMINO,24189,Valverde de la Virgen
24283,QUIÑONES DEL RIO,24039,Carrizo
24284,ARMELLADA,24173,Turcia
24285,QUINTANILLA DEL MONTE,24015,Benavides
24285,RIOFRIO,24123,Quintana del Castillo
24285,TURCIA,24173,Turcia
24286,PUENTE DE ORBIGO,24082,Hospital de Órbigo
24287,GUALTARES DE ORBIGO,24015,Benavides
24287,SAN FELIZ DE ORBIGO,24224,Villares de Órbigo
24288,ESTEBANEZ DE LA CALZADA,24223,Villarejo de Órbigo
24288,VILLARES DE ORBIGO,24224,Villares de Órbigo
24290,SANTA CRISTINA DE VALMADR,24153,Santa Cristina de Valmadrigal
24291,SANTA MARIA DE LOS OTEROS,24097,Matadeón de los Oteros
24292,VALVERDE-ENRIQUE,24190,Valverde-Enrique
24293,VALDEMORILLA,24084,Izagre
24294,GORDONCILLO,24078,Gordoncillo
24300,BEMBIBRE,24014,Bembibre
24310,RIBERA DE FOLGOSO (LA),24071,Folgoso de la Ribera
24310,ALBARES DE LA RIBERA,24170,Torre del Bierzo
24311,VILLAVICIOSA DE SAN MIGUE,24071,Folgoso de la Ribera
24312,BOEZA,24071,Folgoso de la Ribera
24312,IGÜEÑA,24083,Igüeña
24313,URDIALES DE COLINAS,24083,Igüeña
24314,VILLAVERDE DE LOS CESTOS,24049,Castropodame
24315,SAN ESTEBAN DEL TORAL,24014,Bembibre
24315,VALLE (EL),24071,Folgoso de la Ribera
24316,VILORIA,24049,Castropodame
24317,VENTAS DE ALBARES (LAS),24170,Torre del Bierzo
24318,SAN ROMAN DE BEMBIBRE,24014,Bembibre
24319,VIÑALES,24014,Bembibre
24319,QUINTANA DE FUSEROS,24083,Igüeña
24319,SAN JUSTO DE CABANILLAS,24102,Noceda del Bierzo
24320,SAHAGUN,24139,Sahagún
24323,CASTROTIERRA DE VALMADRIG,24050,Castrotierra de Valmadrigal
24323,VEGUELLINA (LA),24190,Valverde-Enrique
24324,VALDESPINO DE VACA,24086,Joarilla de las Matas
24324,VILLEZA,24191,Vallecillo
24325,BERCIANOS DEL REAL CAMINO,24018,Bercianos del Real Camino
24325,GORDALIZA DEL PINO,24077,Gordaliza del Pino
24326,VILLALMAN,24139,Sahagún
24327,VILLAVELASCO DE VALDERADU,24229,Villazanzo de Valderaduey
24328,SAN PEDRO DE VALDERADUEY,24051,Cea
24328,SOTILLO DE CEA,24139,Sahagún
24328,VILLAZANZO DE VALDERADUEY,24229,Villazanzo de Valderaduey
24329,SAN PEDRO DE LAS DUEÑAS,24139,Sahagún
24330,VALDEARCOS,24160,Santas Martas
24339,RELIEGOS,24160,Santas Martas
24339,VILLAMORATIEL DE LAS MATA,24217,Villamoratiel de las Matas
24340,GRAJAL DE CAMPOS,24080,Grajal de Campos
24341,ESCOBAR DE CAMPOS,24069,Escobar de Campos
24342,CODORNILLOS,24031,Calzada del Coto
24343,VILLAMUÑIO,24024,"Burgo Ranero, El"
24343,STA M DEL MONTE DE CEA,24156,Santa María del Monte de Cea
24344,VILLAMUÑIO,24024,"Burgo Ranero, El"
24344,VILLAMIZAR,24156,Santa María del Monte de Cea
24344,VILLAMARTIN DE DON SANCHO,24213,Villamartín de Don Sancho
24344,VILLASELAN,24226,Villaselán
24345,VILLAMARCO,24160,Santas Martas
24346,VEGA DE INFANZONES,24197,Vega de Infanzones
24347,TORNEROS DEL BERNESGA,24105,Onzonilla
24347,VILLADESOTO,24197,Vega de Infanzones
24350,VEGUELLINA DE ORBIGO,24223,Villarejo de Órbigo
24356,SAN PEDRO DE PEGAS,24026,Bustillo del Páramo
24356,VALDESANDINAS,24228,Villazala
24357,SAN PEDRO DE PEGAS,24026,Bustillo del Páramo
24358,VILLORIA DE ORBIGO,24223,Villarejo de Órbigo
24359,VILLAMEDIANA DE LA VEGA,24144,San Cristóbal de la Polantera
24359,NISTAL,24148,San Justo de la Vega
24360,BRAÑUELAS,24210,Villagatón
24367,VILLAGATON,24210,Villagatón
24368,VILLAR,24210,Villagatón
24369,VALBUENA DE LA ENCOMIENDA,24210,Villagatón
24370,MATAVENERO Y POIBUENO,24170,Torre del Bierzo
24374,ALMAGARINOS,24083,Igüeña
24374,TREMOR DE ABAJO,24170,Torre del Bierzo
24375,RODRIGATOS DE LAS REGUERA,24083,Igüeña
24376,ESPINA DE TREMOR,24083,Igüeña
24377,TREMOR DE ARRIBA,24083,Igüeña
24378,SAN FACUNDO,24170,Torre del Bierzo
24379,SANTA MARINA DE TORRE,24170,Torre del Bierzo
24379,SILVA (LA),24210,Villagatón
24380,PUENTE DE DOMINGO FLOREZ,24122,Puente de Domingo Flórez
24384,SALAS DE LA RIBERA,24122,Puente de Domingo Flórez
24385,SAN PEDRO DE TRONES,24122,Puente de Domingo Flórez
24386,YERES,24122,Puente de Domingo Flórez
24387,ROBLEDO DE SOBRECASTRO,24122,Puente de Domingo Flórez
24388,YEBRA,24016,Benuza
24389,SOTILLO DE CABRERA,24016,Benuza
24389,SALAS DE LA RIBERA,24122,Puente de Domingo Flórez
24390,VILLAVERDE DE LA ABADIA,24038,Carracedelo
24391,ANTIMIO DE ARRIBA,24065,Chozas de Abajo
24391,QUINTANA DE RANEROS,24162,Santovenia de la Valdoncina
24391,FRESNO DEL CAMINO,24189,Valverde de la Virgen
24392,VELILLA DE LA REINA,24055,Cimanes del Tejar
24392,VILLAR DE MAZARIFE,24065,Chozas de Abajo
24392,VILLADANGOS DEL PARAMO,24205,Villadangos del Páramo
24393,MILLA DEL PARAMO (LA),24026,Bustillo del Páramo
24393,ALCOBA DE LA RIBERA,24055,Cimanes del Tejar
24393,VILLAVANTE,24159,Santa Marina del Rey
24394,CARRAL,24182,Valderrey
24395,NISTAL,24148,San Justo de la Vega
24395,CUEVAS,24182,Valderrey
24396,ZACOS,24093,Magaz de Cepeda
24397,PORQUEROS,24093,Magaz de Cepeda
24397,VILLARMERIEL,24123,Quintana del Castillo
24398,CALAMOCOS,24049,Castropodame
24398,SAN MIGUEL DE LAS DUEÑAS,24057,Congosto
24398,PARADASOLANA,24100,Molinaseca
24400,PONFERRADA,24115,Ponferrada
24401,PONFERRADA,24115,Ponferrada
24402,PONFERRADA,24115,Ponferrada
24403,PONFERRADA,24115,Ponferrada
24404,CUATROVIENTOS,24115,Ponferrada
24410,MAGAZ DE ARRIBA,24007,Arganza
24410,VALGOMA (LA),24034,Camponaraya
24411,FUENTES NUEVAS,24115,Ponferrada
24412,CABAÑAS RARAS,24027,Cabañas Raras
24413,RIEGO DE AMBROS,24100,Molinaseca
24413,CAMPO,24115,Ponferrada
24414,VILLAR DE LOS BARRIOS,24115,Ponferrada
24415,VILLANUEVA DE VALDUEZA,24115,Ponferrada
24416,SANTO TOMAS DE LAS OLLAS,24115,Ponferrada
24420,FABERO,24070,Fabero
24424,DEHESAS,24115,Ponferrada
24428,OTERO DE NARAGUANTES,24070,Fabero
24429,SAN PEDRO DE PARADELA,24070,Fabero
24429,TRASCASTRO,24112,Peranzanes
24430,VEGA DE ESPINAREDA,24196,Vega de Espinareda
24433,VILLASUMIL,24036,Candín
24434,FONTORIA,24070,Fabero
24434,VILLAR DE OTERO,24196,Vega de Espinareda
24435,VALLE DE FINOLLEDO,24196,Vega de Espinareda
24436,BUSTARGA (LA),24196,Vega de Espinareda
24437,PENOSELO,24196,Vega de Espinareda
24438,SAN MIGUEL DE LANGRE,24019,Berlanga del Bierzo
24438,TOMBRIO DE ARRIBA,24169,Toreno
24439,SANCEDO,24143,Sancedo
24439,ESPINO (EL),24196,Vega de Espinareda
24440,LAGO DE CARUCEDO,24041,Carucedo
24441,VILLARRANDO,24041,Carucedo
24441,VALIÑA,24206,Toral de los Vados
24442,MEDULAS (LAS),24041,Carucedo
24443,SAN JUAN DE PALUEZAS,24022,Borrenes
24443,CARRIL (EL),24041,Carucedo
24444,VOCES,24022,Borrenes
24445,SANTALLA DEL BIERZO,24119,Priaranza del Bierzo
24446,VILLAVIEJA,24119,Priaranza del Bierzo
24447,VILLALIBRE DE LA JURISDIC,24119,Priaranza del Bierzo
24448,TORAL DE MERAYO,24115,Ponferrada
24448,PRIARANZA DEL BIERZO,24119,Priaranza del Bierzo
24450,TORENO,24169,Toreno
24457,PARDAMAZA,24169,Toreno
24458,ROBLEDO DE LAS TRAVIESAS,24102,Noceda del Bierzo
24458,VILLAR DE LAS TRAVIESAS,24169,Toreno
24459,VALDELALOBA,24169,Toreno
24460,MATARROSA DEL SIL,24169,Toreno
24469,VILLAMARTIN DEL SIL,24110,Páramo del Sil
24469,SANTA LEOCADIA,24169,Toreno
24470,PARAMO DEL SIL,24110,Páramo del Sil
24478,SORBEDA DEL SIL,24110,Páramo del Sil
24479,SALENTINOS,24110,Páramo del Sil
24480,CORBON DEL SIL,24109,Palacios del Sil
24488,ANLLARINOS DEL SIL,24110,Páramo del Sil
24489,VALDEPRADO,24109,Palacios del Sil
24490,COLUMBRIANOS,24115,Ponferrada
24491,SAN ANDRES DE MONTEJOS,24115,Ponferrada
24492,POSADINA,24064,Cubillos del Sil
24493,SANTA MARINA DEL SIL,24169,Toreno
24494,SANTA CRUZ DEL SIL,24110,Páramo del Sil
24495,VALSECO,24109,Palacios del Sil
24496,MATAOTERO,24109,Palacios del Sil
24497,TEJEDO DEL SIL,24109,Palacios del Sil
24498,VILLARINO DEL SIL,24109,Palacios del Sil
24500,VILLAFRANCA DEL BIERZO,24209,Villafranca del Bierzo
24510,PARADASECA,24209,Villafranca del Bierzo
24511,VILLAR DE ACERO,24209,Villafranca del Bierzo
24512,JABALERA,16173,"Valle de Altomira, El"
24512,VEGUELLINA,24209,Villafranca del Bierzo
24513,PUENTE DE REY,24209,Villafranca del Bierzo
24514,CORULLON,24059,Corullón
24515,VIARIZ,24059,Corullón
24516,HORTA,24059,Corullón
24516,PARANDONES,24206,Toral de los Vados
24516,VILELA,24209,Villafranca del Bierzo
24517,VILLAGROY,24059,Corullón
24520,VEGA DE VALCARCE,24198,Vega de Valcarce
24521,MOLDES,24011,Barjas
24521,VILLASINDE,24198,Vega de Valcarce
24522,PEREJE,24171,Trabadelo
24523,TRABADELO,24171,Trabadelo
24524,SOTOGAYOSO,24198,Vega de Valcarce
24525,VILLARIÑOS,24009,Balboa
24526,SAN TIRSO,24198,Vega de Valcarce
24530,VILLADECANES,24206,Toral de los Vados
24530,VALTUILLE DE ABAJO,24209,Villafranca del Bierzo
24540,CACABELOS,24030,Cacabelos
24544,CARRACEDO DEL MONASTERIO,24038,Carracedelo
24545,SAN JUAN DE LA MATA,24007,Arganza
24545,CUETO,24143,Sancedo
24546,SAN VICENTE,24007,Arganza
24547,PIEROS,24030,Cacabelos
24547,VALTUILLE DE ARRIBA,24209,Villafranca del Bierzo
24548,VILLABUENA,24030,Cacabelos
24549,CARRACEDELO,24038,Carracedelo
24550,VILLAMARTIN DE LA ABADIA,24038,Carracedelo
24550,SORRIBAS,24206,Toral de los Vados
24560,TORAL DE LOS VADOS,24206,Toral de los Vados
24565,VILLADEPALOS,24038,Carracedelo
24566,VILLARRUBIN,24103,Oencia
24567,ARNADELO,24103,Oencia
24567,SOBRADO,24165,Sobrado
24568,LUSIO,24103,Oencia
24569,CASTROPETRE,24103,Oencia
24569,AGUIAR,24165,Sobrado
24569,PENEDELO,24206,Toral de los Vados
24600,POLA DE GORDON (LA),24114,"Pola de Gordón, La"
24607,VEGA DE GORDON,24114,"Pola de Gordón, La"
24608,PARADILLA DE GORDON,24114,"Pola de Gordón, La"
24609,PEREDILLA,24114,"Pola de Gordón, La"
24610,CAMPO Y SANTIBAÑEZ,24061,Cuadros
24620,VALSEMANA,24061,Cuadros
24630,SECA (LA),24061,Cuadros
24640,ROBLA (LA),24134,"Robla, La"
24648,ROBLEDO DE FENAR,24098,Matallana de Torío
24648,SOLANA DE FENAR,24134,"Robla, La"
24649,SORRIBOS DE ALBA,24134,"Robla, La"
24650,SANTA LUCIA,24114,"Pola de Gordón, La"
24660,CIÑERA,24114,"Pola de Gordón, La"
24670,VID (LA),24114,"Pola de Gordón, La"
24680,VILLANUEVA DE LA TERCIA,24901,Villamanín
24687,VENTOSILLA DE LA TERCIA,24901,Villamanín
24688,VILLAMANIN DE LA TERCIA,24901,Villamanín
24689,VILLANUEVA DE LA TERCIA,24901,Villamanín
24690,BUSDONGO DE ARBAS,24901,Villamanín
24699,TONIN DE ARBAS,24901,Villamanín
